t,M1L,M2L,M3L,M4L,M1R,M2R,M3R,M4R
1.408000000000000007e+01,-5.368183343289119058e-01,9.941919396995795299e-01,-4.573736053706676796e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.412000000000000099e+01,-5.389450948852878565e-01,9.967087778701262391e-01,-4.577636829848384381e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.416000000000000014e+01,-5.411535726132634672e-01,9.993189112771425631e-01,-4.581653386638790404e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.420000000000000107e+01,-5.434472735219566530e-01,1.002025925356840874e+00,-4.585786518348842211e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.424000000000000021e+01,-5.458297876511090108e-01,1.004833419403163841e+00,-4.590036317520548304e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.428000000000000114e+01,-5.483047790887278783e-01,1.007744981549922425e+00,-4.594402024611945468e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.432000000000000028e+01,-5.508759734000038266e-01,1.010764158567214022e+00,-4.598881851672101950e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.435999999999999943e+01,-5.535471419722404196e-01,1.013894419529776991e+00,-4.603472775575366271e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.440000000000000036e+01,-5.563220826851622558e-01,1.017139112240438736e+00,-4.608170295552765361e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.443999999999999950e+01,-5.592045962019089878e-01,1.020501411084370424e+00,-4.612968148824614367e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.448000000000000043e+01,-5.621984570396689751e-01,1.023984254743302014e+00,-4.617857977036330941e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.451999999999999957e+01,-5.653073784156350534e-01,1.027590271905365782e+00,-4.622828934897307840e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.456000000000000050e+01,-5.685349696684689480e-01,1.031321692756935304e+00,-4.627867230884663563e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.459999999999999964e+01,-5.718846848210281664e-01,1.035180243626441232e+00,-4.632955588054131213e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.464000000000000057e+01,-5.753597605688050010e-01,1.039167021653498724e+00,-4.638072610846937782e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.467999999999999972e+01,-5.789631416405307540e-01,1.043282345763449470e+00,-4.643192041229187161e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.472000000000000064e+01,-5.826973910707414772e-01,1.047525579517819327e+00,-4.648281884470778502e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.475999999999999979e+01,-5.865645824340921521e-01,1.051894920560884517e+00,-4.653303381267923089e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.480000000000000071e+01,-5.905661704996851835e-01,1.056387150361514093e+00,-4.658209798618289099e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.483999999999999986e+01,-5.947028360481088072e-01,1.060997336720288731e+00,-4.662945006721799790e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.488000000000000078e+01,-5.989742997262732516e-01,1.065718480027949555e+00,-4.667441803016763036e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.491999999999999993e+01,-6.033790987601782563e-01,1.070541092463253907e+00,-4.671619937030756509e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.496000000000000085e+01,-6.079143190590643453e-01,1.075452697131102697e+00,-4.675383780720382965e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.500000000000000000e+01,-6.125752736694369815e-01,1.080437231468405201e+00,-4.678619577989682199e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.504000000000000092e+01,-6.173551166015844860e-01,1.085474335959262016e+00,-4.681192193576775296e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.508000000000000007e+01,-6.222443786607085858e-01,1.090538505136885439e+00,-4.682941264761767974e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.512000000000000099e+01,-6.272304089467691801e-01,1.095598072785829213e+00,-4.683676638390600333e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.516000000000000014e+01,-6.322967019795182608e-01,1.100613996896443680e+00,-4.683172949169254196e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.520000000000000107e+01,-6.374220857406744933e-01,1.105538401855778563e+00,-4.681163161151040697e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.524000000000000021e+01,-6.425797400090893507e-01,1.110312825019721839e+00,-4.677330850106325433e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.528000000000000114e+01,-6.477360067905123531e-01,1.114866101402865795e+00,-4.671300946123534414e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.532000000000000028e+01,-6.528489448409799945e-01,1.119111802605448069e+00,-4.662628577644681305e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.535999999999999943e+01,-6.578665674360111293e-01,1.122945122611377577e+00,-4.650785551753665037e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.540000000000000036e+01,-6.627246854544752708e-01,1.126239071279078185e+00,-4.635143858246028592e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.543999999999999950e+01,-6.673442547424479621e-01,1.128839792492027039e+00,-4.614955377495790212e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.548000000000000043e+01,-6.716280948615950264e-01,1.130560762303617128e+00,-4.589326674420221019e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.551999999999999957e+01,-6.754568013931543380e-01,1.131175533944014822e+00,-4.557187325508605391e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.556000000000000050e+01,-6.786836089571102182e-01,1.130408566583465113e+00,-4.517249576263548394e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.559999999999999964e+01,-6.811278652877608142e-01,1.127923478828400050e+00,-4.467956135406391804e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.564000000000000057e+01,-6.825666277797379777e-01,1.123307764064665815e+00,-4.407411362849278369e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.567999999999999972e+01,-6.827236564535283936e-01,1.116052518199177612e+00,-4.333288617456492187e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.572000000000000064e+01,-6.812546832638549654e-01,1.105524922592656445e+00,-4.242702393288014795e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.575999999999999979e+01,-6.777271542282252703e-01,1.090929827360782811e+00,-4.132026731325575963e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.580000000000000071e+01,-6.715913946110393384e-01,1.071254242830655956e+00,-3.996628482196166177e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.583999999999999986e+01,-6.621377399668966213e-01,1.045183670218698957e+00,-3.830459302518023912e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.588000000000000078e+01,-6.484291950882986599e-01,1.010969161079416700e+00,-3.625399659911180406e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.591999999999999993e+01,-6.291879687998231940e-01,9.662014710127299066e-01,-3.370135022129067126e-01,0.000000000000000000e+00,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00
1.596000000000000085e+01,-6.025860850170698946e-01,9.073922748151451723e-01,-3.048061897980752777e-01,0.000000000000000000e+00,-5.002704419117416368e-01,9.505512965856430796e-01,-4.502808546739013873e-01,0.000000000000000000e+00
1.600000000000000000e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.603999999999999915e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.608000000000000185e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.612000000000000099e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.616000000000000014e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.619999999999999929e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.624000000000000199e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.628000000000000114e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.632000000000000028e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.635999999999999943e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.639999999999999858e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.644000000000000128e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.648000000000000043e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.651999999999999957e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.655999999999999872e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.660000000000000142e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.664000000000000057e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.667999999999999972e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.671999999999999886e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.676000000000000156e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.680000000000000071e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.683999999999999986e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.687999999999999901e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
1.692000000000000171e+01,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00
